"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename","symbol","entrez"
"ENSG00000087586",566.2515951957,-2.02575148884102,0.0911414691647704,-22.2264519916697,1.90618243642221e-109,9.58816271262476e-108,"aurora kinase A","AURKA","6790"
"ENSG00000087510",14.0875372405696,4.72336463883796,0.930251146931804,5.07751552300341,3.82402273238528e-07,1.27507798710168e-06,"transcription factor AP-2 gamma","TFAP2C","7022"
"ENSG00000129946",48.7924508540489,2.80063841332381,0.325824180213574,8.59555116961553,8.2866088362307e-18,5.19251875120612e-17,"SHC adaptor protein 2","SHC2","25759"
"ENSG00000179855",3.76040340018594,-4.42484011760315,1.40111172867129,-3.15809226848692,0.00158805285643991,0.00354294928825483,"GIPC PDZ domain containing family member 3","GIPC3","126326"
"ENSG00000167654",18.2323327323599,2.36711148178944,0.487187484146254,4.8587280232323,1.18142291690821e-06,3.76227548604003e-06,"ATCAY kinesin light chain interacting caytaxin","ATCAY","85300"
"ENSG00000125657",17.4773794665837,2.33351712730064,0.507320942838285,4.59968617547193,4.23127889749916e-06,1.2750069186535e-05,"TNF superfamily member 9","TNFSF9","8744"
"ENSG00000186994",2.24379311519197,4.51518122626379,1.54386521273728,2.92459548217837,0.00344904250293239,0.00734991156856819,"KN motif and ankyrin repeat domains 3","KANK3","256949"
"ENSG00000105088",793.128211520276,2.86562585502177,0.0934444338019101,30.6666297651984,1.5863116801516e-206,3.07619230816766e-204,"olfactomedin 2","OLFM2","93145"
"ENSG00000090339",268.260394067889,-2.44731090579551,0.131354193949726,-18.6313876413583,1.78827255727026e-77,5.31362115908249e-76,"intercellular adhesion molecule 1","ICAM1","3383"
"ENSG00000161888",109.919749166068,-3.1384973802056,0.222353206918696,-14.1149184385418,3.07371356744077e-45,4.74846861183879e-44,"SPC24 component of NDC80 kinetochore complex","SPC24","147841"
"ENSG00000102575",33.3164252378034,3.42443741041374,0.443065478380613,7.72896462827553,1.08424792923515e-14,5.87703051896567e-14,"acid phosphatase 5, tartrate resistant","ACP5","54"
"ENSG00000187867",13.8085851426307,-2.53653271391953,0.561727655189049,-4.51559165814235,6.31402288900341e-06,1.86784563103437e-05,"paralemmin 3","PALM3","342979"
"ENSG00000105011",87.5307834534588,-3.01421112837726,0.24353276507984,-12.3770250273678,3.48004820734581e-35,4.11959441605322e-34,"anti-silencing function 1B histone chaperone","ASF1B","55723"
"ENSG00000127507",7.82111558982903,2.17492299887355,0.749530089003473,2.90171539579577,0.00371125542432175,0.00786773337797093,"adhesion G protein-coupled receptor E2","ADGRE2","30817"
"ENSG00000130477",27.3054820035534,2.05021912645953,0.38612091712314,5.30978518785006,1.09754517923538e-07,3.80602843566377e-07,"unc-13 homolog A","UNC13A","23025"
"ENSG00000130513",4665.52215751242,4.22670314152856,0.139333107448276,30.3352391899938,3.93391564266983e-202,7.33899351160355e-200,"growth differentiation factor 15","GDF15","9518"
"ENSG00000105717",4.6375972711029,-2.01539247486648,0.913768819142608,-2.20558245438657,0.0274132486967945,0.0496212796970472,"PBX homeobox 4","PBX4","80714"
"ENSG00000160321",1.6251180115212,4.07876626507291,1.67820712269059,2.43043079124442,0.0150808859536345,0.0288128204802522,"zinc finger protein 208","ZNF208","7757"
"ENSG00000075702",146.955080361503,-2.81304890570807,0.182068653943861,-15.4504844451447,7.48785558784427e-54,1.39514558348481e-52,"WD repeat domain 62","WDR62","284403"
"ENSG00000275395",4.08757244803245,2.77960187441411,1.11271196337906,2.49804258954229,0.0124881189364285,0.0242202785741654,"Fc gamma binding protein","FCGBP","8857"
"ENSG00000167600",455.233179031401,2.13163847206595,0.197927055667795,10.7698185317511,4.77942276951893e-27,4.31612333193443e-26,"cytochrome P450 family 2 subfamily S member 1","CYP2S1","29785"
"ENSG00000167601",8245.06804500101,-2.14234576630771,0.0404435485638439,-52.9712609892729,0,0,"AXL receptor tyrosine kinase","AXL","558"
"ENSG00000234465",7.08971621823787,2.21141864003635,0.825610435249966,2.67852554378968,0.0073947091663527,0.0148884185373916,"phospholipase A2 inhibitor and LY6/PLAUR domain containing","PINLYP","390940"
"ENSG00000104783",13.8937151091435,-2.57497877321565,0.56866901626922,-4.52807995432726,5.9522061117806e-06,1.76577322213008e-05,"potassium calcium-activated channel subfamily N member 4","KCNN4","3783"
"ENSG00000125740",42.1859883685446,2.1709804385443,0.331864496998935,6.54176767378426,6.07958986130611e-11,2.67067050300833e-10,"FosB proto-oncogene, AP-1 transcription factor subunit","FOSB","2354"
"ENSG00000167554",86.7634158101574,2.07537194595496,0.225112523513948,9.21926471952314,2.99144432198738e-20,2.09244928416944e-19,"zinc finger protein 610","ZNF610","162963"
"ENSG00000080031",5.03117335325514,-2.170923721442,0.881356223924897,-2.46316263788816,0.0137717430319804,0.026479836765209,"protein tyrosine phosphatase receptor type H","PTPRH","5794"
"ENSG00000095752",1899.4150773227,2.59864157977609,0.137499875492506,18.8992286027032,1.15732189755509e-79,3.53871579381055e-78,"interleukin 11","IL11","3589"
"ENSG00000187902",3.12131095600446,3.95445107722155,1.44948489805384,2.72817680441584,0.00636854634162427,0.012974790708164,"shisa family member 7","SHISA7","729956"
"ENSG00000093009",99.821931903299,-2.47489259987399,0.219041060346316,-11.2987610448975,1.33082265214908e-29,1.30670647883898e-28,"cell division cycle 45","CDC45","8318"
"ENSG00000100027",28.3336807653258,2.43850148682677,0.409682964382906,5.95216716052574,2.64614894883619e-09,1.03886369760117e-08,"yippee like 1","YPEL1","29799"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283434,-24.8118167468883,6.68401138790304e-136,5.15753716413167e-134,"nipsnap homolog 1","NIPSNAP1","8508"
"ENSG00000100297",399.329319916742,-2.46315174328312,0.121354309149308,-20.2971922509368,1.36144977222123e-91,5.23891559869358e-90,"minichromosome maintenance complex component 5","MCM5","4174"
"ENSG00000168135",1.39509861489804,3.84186966871883,1.71839679314558,2.23572907261201,0.025369523445906,0.0462570872876114,"potassium inwardly rectifying channel subfamily J member 4","KCNJ4","3761"
"ENSG00000184949",51.8053084338374,2.16291350132774,0.283920047322486,7.61803726691774,2.5756194669396e-14,1.37385015214462e-13,"family with sequence similarity 227 member A","FAM227A","646851"
"ENSG00000179750",69.6758099373345,-3.27197289487883,0.289257177656379,-11.3116394254726,1.14921905159906e-29,1.13216513251784e-28,"apolipoprotein B mRNA editing enzyme catalytic subunit 3B","APOBEC3B","9582"
"ENSG00000100311",37.763050005029,3.53880768311662,0.424213409651259,8.34204577838743,7.30161747427842e-17,4.37266307744475e-16,"platelet derived growth factor subunit B","PDGFB","5155"
"ENSG00000128285",5.95889202474409,-2.18782460472595,0.813260587428298,-2.69018889953135,0.00714115836750887,0.0144192892204885,"melanin concentrating hormone receptor 1","MCHR1","2847"
"ENSG00000100162",56.2735293019594,-3.23778731170858,0.320859145424219,-10.0909927545552,6.0553972486254e-24,4.96353974695446e-23,"centromere protein M","CENPM","79019"
"ENSG00000075218",209.168437446,-3.10050985315196,0.16899719152141,-18.3465170352204,3.51963759417997e-75,1.00527943532993e-73,"G2 and S-phase expressed 1","GTSE1","51512"
"ENSG00000128165",218.128289916342,-2.25959669801541,0.155149700384705,-14.5639771937205,4.76056265611028e-48,7.80435733323173e-47,"adrenomedullin 2","ADM2","79924"
"ENSG00000277117",12.0077972011088,3.12729422252697,0.687392118903987,4.54950549551439,5.37721297859153e-06,1.60294022812464e-05,"ICOS ligand","LOC102723996","102723996"
"ENSG00000154736",354.049538334465,2.64612251103709,0.134959648093845,19.6067680111103,1.35365215009597e-85,4.68312802537897e-84,"ADAM metallopeptidase with thrombospondin type 1 motif 5","ADAMTS5","11096"
"ENSG00000198743",1999.10327890814,2.53453041313559,0.0670975518000975,37.7738135764874,0,0,"solute carrier family 5 member 3","SLC5A3","6526"
"ENSG00000157542",18.2993001044904,4.32466366553151,0.730661887380027,5.91883022808085,3.24239442426422e-09,1.26519483782913e-08,"potassium inwardly rectifying channel subfamily J member 6","KCNJ6","3763"
"ENSG00000157551",25.3691609297898,2.89480034136481,0.475921636836919,6.08251467742524,1.18312062178048e-09,4.75766213473416e-09,"potassium inwardly rectifying channel subfamily J member 15","KCNJ15","3772"
"ENSG00000171587",2.56165833847439,-4.90288392568744,1.51500674097323,-3.23621261416822,0.00121127126733301,0.00275277038364748,"DS cell adhesion molecule","DSCAM","1826"
"ENSG00000160179",79.1044566654909,2.69008844044083,0.249768530383937,10.7703257744509,4.75316361669423e-27,4.29504140912566e-26,"ATP binding cassette subfamily G member 1","ABCG1","9619"
"ENSG00000160190",26.4341579731143,2.62618482073587,0.738984462701388,3.55377542192936,0.00037974333827245,0.00092171563232203,"solute carrier family 37 member 1","SLC37A1","54020"
